Órgão;Unidade;Categoria Econômica;Grupo de despesa;Elemento;Subelemento;Dotação Inicial;Dotação Atualizada;Empenhado (P);Liquidado;Pago (P);P/E
;;;;;"SEM APLICACAO";41.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE POLITICAS SOCIAIS E ESPORTES   ADMINISTRACAO DIRETA";;;;;122.000,00;961.020,00;11.213,67;11.213,67;11.213,67;100,00
;;"DESPESAS CORRENTES";;;;122.000,00;961.020,00;11.213,67;11.213,67;11.213,67;100,00
;;;"OUTRAS DESPESAS CORRENTES";;;122.000,00;961.020,00;11.213,67;11.213,67;11.213,67;100,00
;;;;"Material de Consumo";;48.000,00;8.820,00;8.815,35;8.815,35;8.815,35;100,00
;;;;;"SEM APLICACAO";48.000,00;8.820,00;8.815,35;8.815,35;8.815,35;100,00
;;;;"Outros Auxilios Financeiros a Pessoas Fisicas";;0,00;2.400,00;2.398,32;2.398,32;2.398,32;100,00
;;;;;"SEM APLICACAO";0,00;2.400,00;2.398,32;2.398,32;2.398,32;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;56.000,00;949.800,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";56.000,00;949.800,00;0,00;0,00;0,00;0,00
;;;;"Subvencoes Sociais";;18.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";18.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE SEGURANCA CIDADA E DEFESA CIVIL   ADMINISTRACAO DIRETA";;;;;8.838.000,00;9.869.690,00;8.769.628,19;8.769.628,19;8.078.674,31;92,12
;;"DESPESAS CORRENTES";;;;8.835.000,00;9.869.690,00;8.769.628,19;8.769.628,19;8.078.674,31;92,12
;;;"OUTRAS DESPESAS CORRENTES";;;1.059.000,00;1.329.340,00;229.305,88;229.305,88;221.519,89;96,60
;;;;"Auxilio Alimentacao";;354.000,00;25.050,00;25.050,00;25.050,00;25.050,00;100,00
;;;;;"SEM APLICACAO";354.000,00;25.050,00;25.050,00;25.050,00;25.050,00;100,00
;;;;"Despesas de Exercicios Anteriores";;2.000,00;390,00;380,50;380,50;380,50;100,00
;;;;;"SEM APLICACAO";2.000,00;390,00;380,50;380,50;380,50;100,00
;;;;"Diarias   Civil";;7.000,00;7.370,00;7.365,00;7.365,00;7.365,00;100,00
;;;;;"SEM APLICACAO";7.000,00;7.370,00;7.365,00;7.365,00;7.365,00;100,00
;;;;"Material de Consumo";;362.000,00;94.460,00;94.454,65;94.454,65;94.454,65;100,00
;;;;;"SEM APLICACAO";362.000,00;94.460,00;94.454,65;94.454,65;94.454,65;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;320.000,00;1.202.070,00;102.055,73;102.055,73;94.269,74;92,37
;;;;;"SEM APLICACAO";320.000,00;1.202.070,00;102.055,73;102.055,73;94.269,74;92,37
;;;;"Passagens e Despesas com Locomocao";;12.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";12.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;7.776.000,00;8.540.350,00;8.540.322,31;8.540.322,31;7.857.154,42;92,00
;;;;"Outras Despesas Variaveis   Pessoal Civil";;2.364.000,00;1.996.340,00;1.996.326,08;1.996.326,08;1.814.964,67;90,92
;;;;;"SEM APLICACAO";2.364.000,00;1.996.340,00;1.996.326,08;1.996.326,08;1.814.964,67;90,92
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;5.412.000,00;6.544.010,00;6.543.996,23;6.543.996,23;6.042.189,75;92,33
;;;;;"SEM APLICACAO";5.412.000,00;6.544.010,00;6.543.996,23;6.543.996,23;6.042.189,75;92,33
;;"DESPESAS DE CAPITAL";;;;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA EXECUTIVA DE POLITICAS PARA AS MULHERES";;;;;368.000,00;309.490,00;309.405,91;303.097,95;281.405,94;90,95
;;"DESPESAS CORRENTES";;;;367.000,00;309.490,00;309.405,91;303.097,95;281.405,94;90,95
;;;"OUTRAS DESPESAS CORRENTES";;;174.000,00;83.770,00;83.696,37;77.388,41;73.297,75;87,58
;;;;"Despesas de Exercicios Anteriores";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Diarias   Civil";;4.400,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";4.400,00;0,00;0,00;0,00;0,00;0,00
;;;;"Material de Consumo";;18.600,00;390,00;389,96;0,00;0,00;0,00
;;;;;"SEM APLICACAO";18.600,00;390,00;389,96;0,00;0,00;0,00
;;;;"Material de Distribuicao Gratuita";;30.500,00;16.110,00;16.108,00;10.190,00;10.190,00;63,26
;;;;;"SEM APLICACAO";30.500,00;16.110,00;16.108,00;10.190,00;10.190,00;63,26
;;;;"Obrigacoes Tributarias e Contributivas";;500,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";500,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Auxilios Financeiros a Pessoas Fisicas";;0,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;22.000,00;21.690,00;21.686,88;21.686,88;19.879,64;91,67
;;;;;"SEM APLICACAO";22.000,00;21.690,00;21.686,88;21.686,88;19.879,64;91,67
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;90.500,00;45.580,00;45.511,53;45.511,53;43.228,11;94,98
;;;;;"SEM APLICACAO";90.500,00;45.580,00;45.511,53;45.511,53;43.228,11;94,98
;;;;"Passagens e Despesas com Locomocao";;4.500,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";4.500,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;193.000,00;225.720,00;225.709,54;225.709,54;208.108,19;92,20
;;;;"Contratacao por Tempo Determinado";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outras Despesas Variaveis   Pessoal Civil";;1.000,00;6.010,00;6.009,16;6.009,16;3.175,83;52,85
;;;;;"SEM APLICACAO";1.000,00;6.010,00;6.009,16;6.009,16;3.175,83;52,85
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;191.000,00;219.710,00;219.700,38;219.700,38;204.932,36;93,28
;;;;;"SEM APLICACAO";191.000,00;219.710,00;219.700,38;219.700,38;204.932,36;93,28
;;"DESPESAS DE CAPITAL";;;;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA MUNICIPALDE EDUCACAO   ADMINISTRACAO DIRETA";;;;;32.000,00;2.375,00;2.370,00;2.370,00;2.370,00;100,00
;;"DESPESAS CORRENTES";;;;11.000,00;2.370,00;2.370,00;2.370,00;2.370,00;100,00
;;;"OUTRAS DESPESAS CORRENTES";;;7.000,00;2.370,00;2.370,00;2.370,00;2.370,00;100,00
;;;;"Diarias   Civil";;0,00;2.370,00;2.370,00;2.370,00;2.370,00;100,00
;;;;;"SEM APLICACAO";0,00;2.370,00;2.370,00;2.370,00;2.370,00;100,00
;;;;"Material de Consumo";;4.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";4.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;4.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outras Despesas Variaveis   Pessoal Civil";;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.000,00;0,00;0,00;0,00;0,00;0,00
;;"DESPESAS DE CAPITAL";;;;21.000,00;5,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;21.000,00;5,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;21.000,00;5,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";21.000,00;5,00;0,00;0,00;0,00;0,00
;"SECRETARIA MUNICIPAL DE SAUDE   ADMINISTRACAO DIRETA";;;;;3.000,00;2.047.100,00;46.349,70;46.349,70;46.349,70;100,00
;;"DESPESAS CORRENTES";;;;3.000,00;2.047.100,00;46.349,70;46.349,70;46.349,70;100,00
;;;"OUTRAS DESPESAS CORRENTES";;;2.000,00;2.047.100,00;46.349,70;46.349,70;46.349,70;100,00
;;;;"Material de Consumo";;1.000,00;702.300,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;702.300,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;0,00;631.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;631.000,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;0,00;666.800,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;666.800,00;0,00;0,00;0,00;0,00
