Órgão;Unidade;Categoria Econômica;Grupo de despesa;Elemento;Subelemento;Dotação Inicial;Dotação Atualizada;Empenhado (P);Liquidado;Pago (P);P/E
;"SECRETARIA DE SEGURANCA CIDADA E DEFESA CIVIL   ADMINISTRACAO DIRETA";;;;;5.667.820,00;8.215.280,00;8.215.226,95;8.213.946,95;7.575.298,43;92,21
;;"DESPESAS CORRENTES";;;;5.664.820,00;8.215.280,00;8.215.226,95;8.213.946,95;7.575.298,43;92,21
;;;"OUTRAS DESPESAS CORRENTES";;;467.000,00;418.910,00;418.871,51;417.591,51;383.259,99;91,50
;;;;"Auxilio Alimentacao";;0,00;312.920,00;312.915,00;312.915,00;286.770,00;91,64
;;;;;"SEM APLICACAO";0,00;312.920,00;312.915,00;312.915,00;286.770,00;91,64
;;;;"Despesas de Exercicios Anteriores";;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Diarias   Civil";;7.000,00;4.120,00;4.120,00;4.120,00;4.120,00;100,00
;;;;;"SEM APLICACAO";7.000,00;4.120,00;4.120,00;4.120,00;4.120,00;100,00
;;;;"Material de Consumo";;202.000,00;4.430,00;4.409,00;3.129,00;3.129,00;70,97
;;;;;"SEM APLICACAO";202.000,00;4.430,00;4.409,00;3.129,00;3.129,00;70,97
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;242.000,00;97.440,00;97.427,51;97.427,51;89.240,99;91,60
;;;;;"SEM APLICACAO";242.000,00;97.440,00;97.427,51;97.427,51;89.240,99;91,60
;;;;"Passagens e Despesas com Locomocao";;12.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";12.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;5.197.820,00;7.796.370,00;7.796.355,44;7.796.355,44;7.192.038,44;92,25
;;;;"Outras Despesas Variaveis   Pessoal Civil";;1.432.100,00;1.993.790,00;1.993.780,01;1.993.780,01;1.825.935,72;91,58
;;;;;"SEM APLICACAO";1.432.100,00;1.993.790,00;1.993.780,01;1.993.780,01;1.825.935,72;91,58
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;3.765.720,00;5.802.580,00;5.802.575,43;5.802.575,43;5.366.102,72;92,48
;;;;;"SEM APLICACAO";3.765.720,00;5.802.580,00;5.802.575,43;5.802.575,43;5.366.102,72;92,48
;;"DESPESAS DE CAPITAL";;;;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA EXECUTIVA DE POLITICAS PARA AS MULHERES";;;;;450.400,00;484.740,00;484.636,18;479.936,18;437.388,07;90,25
;;"DESPESAS CORRENTES";;;;440.400,00;484.740,00;484.636,18;479.936,18;437.388,07;90,25
;;;"OUTRAS DESPESAS CORRENTES";;;201.800,00;267.720,00;267.622,04;262.922,04;243.234,96;90,89
;;;;"Despesas de Exercicios Anteriores";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Indenizacoes e Restituicoes";;0,00;142.940,00;142.935,88;142.935,88;142.935,88;100,00
;;;;;"SEM APLICACAO";0,00;142.940,00;142.935,88;142.935,88;142.935,88;100,00
;;;;"Material de Consumo";;26.500,00;720,00;718,02;718,02;718,02;100,00
;;;;;"SEM APLICACAO";26.500,00;720,00;718,02;718,02;718,02;100,00
;;;;"Material de Distribuicao Gratuita";;20.000,00;27.330,00;27.325,99;22.625,99;22.625,99;82,80
;;;;;"SEM APLICACAO";20.000,00;27.330,00;27.325,99;22.625,99;22.625,99;82,80
;;;;"Obrigacoes Tributarias e Contributivas";;200,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";200,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Auxilios Financeiros a Pessoas Fisicas";;5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;25.000,00;21.700,00;21.695,26;21.695,26;19.888,02;91,67
;;;;;"SEM APLICACAO";25.000,00;21.700,00;21.695,26;21.695,26;19.888,02;91,67
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;119.100,00;75.030,00;74.946,89;74.946,89;57.067,05;76,14
;;;;;"SEM APLICACAO";119.100,00;75.030,00;74.946,89;74.946,89;57.067,05;76,14
;;;;"Passagens e Despesas com Locomocao";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;238.600,00;217.020,00;217.014,14;217.014,14;194.153,11;89,47
;;;;"Contratacao por Tempo Determinado";;44.250,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";44.250,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outras Despesas Variaveis   Pessoal Civil";;0,00;7.500,00;7.499,99;7.499,99;4.666,66;62,22
;;;;;"SEM APLICACAO";0,00;7.500,00;7.499,99;7.499,99;4.666,66;62,22
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;194.350,00;209.520,00;209.514,15;209.514,15;189.486,45;90,44
;;;;;"SEM APLICACAO";194.350,00;209.520,00;209.514,15;209.514,15;189.486,45;90,44
;;"DESPESAS DE CAPITAL";;;;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";10.000,00;0,00;0,00;0,00;0,00;0,00
