Função;Subfunção;Programa;Projeto/Atividade/Operações Especiais;Ação;Dotação Inicial;Dotação Atualizada;Empenhado (E);Liquidado;Pago (P);P/E
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE ";2.372.600,00;4.592.157,40;3.102.220,54;3.065.172,03;2.691.367,89;86,76
;;"APOIO ADMINSITRATIVO AS ACOES DA SECRETARIA DESEN";;;2.517.500,00;4.102.029,57;2.666.028,52;2.525.528,95;2.293.933,57;86,04
;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE ";;2.517.500,00;4.102.029,57;2.666.028,52;2.525.528,95;2.293.933,57;86,04
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE ";2.517.500,00;4.102.029,57;2.666.028,52;2.525.528,95;2.293.933,57;86,04
;;"CIDADE ILUMINADA ";;;6.000,00;5.000,00;0,00;0,00;0,00;0,00
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FU";;6.000,00;5.000,00;0,00;0,00;0,00;0,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FU";6.000,00;5.000,00;0,00;0,00;0,00;0,00
;;"GESTAO DA POLITICA DE ACAO DOS SERVICOS PUBLICOS ";;;371.400,00;686.140,00;503.352,98;503.352,98;457.245,04;90,84
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";;371.400,00;686.140,00;503.352,98;503.352,98;457.245,04;90,84
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";371.400,00;686.140,00;503.352,98;503.352,98;457.245,04;90,84
;;"GESTAO DA POLITICA DE ACAO SECRETARIA DE INFRAEST";;;578.900,00;870.800,00;299.382,65;299.382,65;282.338,65;94,31
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";;578.900,00;870.800,00;299.382,65;299.382,65;282.338,65;94,31
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";578.900,00;870.800,00;299.382,65;299.382,65;282.338,65;94,31
;;"GESTAO DAS POLITICAS DE DESENVOLVIMENTO URBANO";;;781.700,00;1.327.940,00;309.638,90;307.398,90;282.254,90;91,16
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";;781.700,00;1.327.940,00;309.638,90;307.398,90;282.254,90;91,16
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";781.700,00;1.327.940,00;309.638,90;307.398,90;282.254,90;91,16
;"Infra Estrutura Urbana";;;;51.266.900,00;70.552.474,82;31.582.415,31;27.468.178,55;23.477.250,04;74,34
;;"CIDADE ILUMINADA ";;;16.429.000,00;18.460.303,04;15.790.541,55;13.704.324,68;12.073.513,79;76,46
;;;"AMPLIACAO DA REDE DE ILUMINACAO PUBLICA ";;1.546.000,00;1.546.000,00;0,00;0,00;0,00;0,00
;;;;"AMPLIACAO DA REDE DE ILUMINACAO PUBLICA ";1.546.000,00;1.546.000,00;0,00;0,00;0,00;0,00
;;;"GESTAO DOS SERVICOS DE ILUMINACAO PUBLICA ";;14.883.000,00;16.914.303,04;15.790.541,55;13.704.324,68;12.073.513,79;76,46
;;;;"GESTAO DOS SERVICOS DE ILUMINACAO PUBLICA ";14.883.000,00;16.914.303,04;15.790.541,55;13.704.324,68;12.073.513,79;76,46
;;"MELHORIA DA MALHA VIARIA MUNICIPAL ";;;15.629.100,00;35.737.032,59;15.530.078,12;13.502.058,23;11.207.779,38;72,17
;;;"CONSERVACAO DE VIAS URBANAS ";;507.000,00;531.000,00;140.255,00;140.255,00;112.705,00;80,36
;;;;"CONSERVACAO DE VIAS URBANAS ";507.000,00;531.000,00;140.255,00;140.255,00;112.705,00;80,36
;;;"MELHORIA DA REDE VIARIA MUNICIPAL";;15.122.100,00;35.206.032,59;15.389.823,12;13.361.803,23;11.095.074,38;72,09
;;;;"MELHORIA DA REDE VIARIA MUNICIPAL";15.122.100,00;35.206.032,59;15.389.823,12;13.361.803,23;11.095.074,38;72,09
;;"MELHORIA DE MORADIA PARA A POPULACAO DE BAIXA REN";;;18.701.300,00;16.355.139,19;261.795,64;261.795,64;195.956,87;74,85
;;;"URBANIZACAO DE ASSENTAMENTOS PRECARIOS";;18.701.300,00;16.355.139,19;261.795,64;261.795,64;195.956,87;74,85
;;;;"URBANIZACAO DE ASSENTAMENTOS PRECARIOS";18.701.300,00;16.355.139,19;261.795,64;261.795,64;195.956,87;74,85
;;"VALORIZACAO DA ORLA DO PAULISTA ";;;507.500,00;0,00;0,00;0,00;0,00;0,00
;;;"PROJETO ORLA";;507.500,00;0,00;0,00;0,00;0,00;0,00
;;;;"PROJETO ORLA";507.500,00;0,00;0,00;0,00;0,00;0,00
;"Ordenamento Territorial";;;;5.255.000,00;1.504.255,04;662.378,11;662.378,11;527.873,01;79,69
;;"FORTALECIMENTO DAS ACOES DE DESENVOLVIMENTO URBAN";;;5.255.000,00;1.504.255,04;662.378,11;662.378,11;527.873,01;79,69
;;;"ACOES DE CONTROLE DO DESENVOLVIMENTO URBANO";;493.000,00;567.994,40;499.451,21;499.451,21;379.905,13;76,06
;;;;"ACOES DE CONTROLE DO DESENVOLVIMENTO URBANO";493.000,00;567.994,40;499.451,21;499.451,21;379.905,13;76,06
;;;"COORDENACAO E ELABORACAO DE PLANOS  PROJETOS E OR";;136.500,00;398.580,00;162.926,90;162.926,90;147.967,88;90,82
;;;;"COORDENACAO E ELABORACAO DE PLANOS  PROJETOS E OR";136.500,00;398.580,00;162.926,90;162.926,90;147.967,88;90,82
;;;"GESTAO DO CADASTRO TECNICO MUNICIPAL";;69.000,00;39.920,00;0,00;0,00;0,00;0,00
;;;;"GESTAO DO CADASTRO TECNICO MUNICIPAL";69.000,00;39.920,00;0,00;0,00;0,00;0,00
;;;"IMPLEMENTACAO DO CADASTRO TECNICO MUNICIPAL   PMA";;4.403.500,00;497.760,64;0,00;0,00;0,00;0,00
;;;;"IMPLEMENTACAO DO CADASTRO TECNICO MUNICIPAL   PMA";4.403.500,00;497.760,64;0,00;0,00;0,00;0,00
;;;"MELHORIA DAS ACOES DE CONTROLE URBANO  PMAT";;153.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"MELHORIA DAS ACOES DE CONTROLE URBANO  PMAT";153.000,00;0,00;0,00;0,00;0,00;0,00
;"Planejamento e Orcamento";;;;877.400,00;898.180,00;676.230,54;676.230,54;622.745,43;92,09
;;"GESTAO DA POLITICA DE ACAO SECRETARIA DE INFRAEST";;;877.400,00;898.180,00;676.230,54;676.230,54;622.745,43;92,09
;;;"COORDENACAO E ELABORACAO DE PLANOS E PROJETOS ESP";;610.000,00;632.780,00;547.383,46;547.383,46;504.345,66;92,14
;;;;"COORDENACAO E ELABORACAO DE PLANOS E PROJETOS ESP";610.000,00;632.780,00;547.383,46;547.383,46;504.345,66;92,14
;;;"ELABORACAO DE PROJETOS DE OBRAS DE INFRAESTRUTURA";;264.400,00;261.400,00;126.865,98;126.865,98;117.098,16;92,30
;;;;"ELABORACAO DE PROJETOS DE OBRAS DE INFRAESTRUTURA";264.400,00;261.400,00;126.865,98;126.865,98;117.098,16;92,30
;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS AC";;3.000,00;4.000,00;1.981,10;1.981,10;1.301,61;65,70
;;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS AC";3.000,00;4.000,00;1.981,10;1.981,10;1.301,61;65,70
;"Servicos Urbanos";;;;32.516.600,00;37.362.598,46;30.981.478,26;29.232.849,44;23.416.002,74;75,58
;;"DRENAGEM URBANA ";;;1.081.000,00;4.407.424,00;2.097.781,95;2.097.777,95;1.866.755,10;88,99
;;;"CONSERVACAO DE CANAIS E GALERIAS ";;1.041.000,00;4.367.424,00;2.097.781,95;2.097.777,95;1.866.755,10;88,99
;;;;"CONSERVACAO DE CANAIS E GALERIAS ";1.041.000,00;4.367.424,00;2.097.781,95;2.097.777,95;1.866.755,10;88,99
;;;"FABRICACAO DE PRE MOLDADOS DE CIMENTO ";;40.000,00;40.000,00;0,00;0,00;0,00;0,00
;;;;"FABRICACAO DE PRE MOLDADOS DE CIMENTO ";40.000,00;40.000,00;0,00;0,00;0,00;0,00
;;"MELHORIA DO PAISAGISMO URBANO ";;;144.100,00;123.100,00;24.522,00;24.522,00;24.522,00;100,00
;;;"CONSERVACAO DE PRACAS E AREAS DE LAZER ";;144.100,00;123.100,00;24.522,00;24.522,00;24.522,00;100,00
;;;;"CONSERVACAO DE PRACAS E AREAS DE LAZER ";144.100,00;123.100,00;24.522,00;24.522,00;24.522,00;100,00
;;"MELHORIA DOS CEMITERIOS ";;;31.100,00;36.600,00;14.274,00;14.274,00;14.274,00;100,00
;;;"MANUTENCAO E CONSERVACAO DOS CEMITERIOS ";;31.100,00;36.600,00;14.274,00;14.274,00;14.274,00;100,00
;;;;"MANUTENCAO E CONSERVACAO DOS CEMITERIOS ";31.100,00;36.600,00;14.274,00;14.274,00;14.274,00;100,00
;;"OTIMIZACAO DAS FEIRAS E MERCADOS PUBLICOS ";;;5.571.700,00;5.681.600,00;3.644.111,79;2.764.111,79;2.693.251,57;73,91
;;;"CONSTRUCAO REFORMA DE MERCADOS E ESTRUTURACAO FIS";;5.571.700,00;5.681.600,00;3.644.111,79;2.764.111,79;2.693.251,57;73,91
;;;;"CONSTRUCAO REFORMA DE MERCADOS E ESTRUTURACAO FIS";5.571.700,00;5.681.600,00;3.644.111,79;2.764.111,79;2.693.251,57;73,91
;;"PROMOCAO DOS SERVICOS DE LIMPEZA URBANA ";;;21.810.400,00;23.475.804,46;23.101.851,83;22.233.227,01;16.878.353,98;73,06
;;;"MANUTENCAO DE VEICULOS  MAQUINAS E EQUIPAMENTOS D";;210.000,00;210.000,00;900,00;0,00;0,00;0,00
;;;;"MANUTENCAO DE VEICULOS  MAQUINAS E EQUIPAMENTOS D";210.000,00;210.000,00;900,00;0,00;0,00;0,00
;;;"MANUTENCAO DO ATERRO SANITARIO NORTE ";;2.850.000,00;2.892.694,00;2.862.692,83;2.816.345,83;2.303.300,53;80,46
;;;;"MANUTENCAO DO ATERRO SANITARIO NORTE ";2.850.000,00;2.892.694,00;2.862.692,83;2.816.345,83;2.303.300,53;80,46
;;;"MANUTENCAO DOS SERVICOS DE COLETA DE LIXO E LIMPE";;18.750.400,00;20.373.110,46;20.238.259,00;19.416.881,18;14.575.053,45;72,02
;;;;"MANUTENCAO DOS SERVICOS DE COLETA DE LIXO E LIMPE";18.750.400,00;20.373.110,46;20.238.259,00;19.416.881,18;14.575.053,45;72,02
;;"SERVICOS URBANOS SUSTENTAVEIS";;;3.878.300,00;3.638.070,00;2.098.936,69;2.098.936,69;1.938.846,09;92,37
;;;"APOIO AS ACOES DE SERVICOS URBANOS ";;3.878.300,00;3.638.070,00;2.098.936,69;2.098.936,69;1.938.846,09;92,37
;;;;"APOIO AS ACOES DE SERVICOS URBANOS ";3.878.300,00;3.638.070,00;2.098.936,69;2.098.936,69;1.938.846,09;92,37
