Órgão;Unidade;Categoria Econômica;Grupo de despesa;Elemento;Subelemento;Dotação Inicial;Dotação Atualizada;Empenhado (P);Liquidado;Pago (P);P/E
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;222.000,00;160.560,00;157.361,76;157.361,76;93.275,86;59,27
;;;;;"SEM APLICACAO";222.000,00;160.560,00;157.361,76;157.361,76;93.275,86;59,27
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;401.000,00;379.037,80;349.645,99;347.742,20;210.870,19;60,31
;;;;;"SEM APLICACAO";401.000,00;379.037,80;349.645,99;347.742,20;210.870,19;60,31
;;;;"Passagens e Despesas com Locomocao";;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";10.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;4.811.700,00;9.069.310,00;5.962.927,11;5.962.927,11;5.478.941,36;91,88
;;;;"Outras Despesas Variaveis   Pessoal Civil";;881.900,00;1.562.860,00;1.207.237,86;1.207.237,86;1.090.707,95;90,35
;;;;;"SEM APLICACAO";881.900,00;1.562.860,00;1.207.237,86;1.207.237,86;1.090.707,95;90,35
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;3.929.800,00;7.506.450,00;4.755.689,25;4.755.689,25;4.388.233,41;92,27
;;;;;"SEM APLICACAO";3.929.800,00;7.506.450,00;4.755.689,25;4.755.689,25;4.388.233,41;92,27
;;"DESPESAS DE CAPITAL";;;;40.000,00;0,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;40.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;40.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";40.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE PLANEJAMENTO E GESTAO   ADMINISTRAC";;;;;1.488.000,00;745.790,00;542.603,98;542.600,08;491.900,83;90,66
;;"DESPESAS CORRENTES";;;;668.200,00;577.830,00;542.603,98;542.600,08;491.900,83;90,66
;;;"OUTRAS DESPESAS CORRENTES";;;40.000,00;13.010,00;12.949,50;12.949,50;2.542,00;19,63
;;;;"Despesas de Exercicios Anteriores";;2.000,00;140,00;91,43;91,43;91,43;100,00
;;;;;"SEM APLICACAO";2.000,00;140,00;91,43;91,43;91,43;100,00
;;;;"Material de Consumo";;11.000,00;3.410,00;3.402,32;3.402,32;502,32;14,76
;;;;;"SEM APLICACAO";11.000,00;3.410,00;3.402,32;3.402,32;502,32;14,76
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;22.000,00;9.460,00;9.455,75;9.455,75;1.948,25;20,60
;;;;;"SEM APLICACAO";22.000,00;9.460,00;9.455,75;9.455,75;1.948,25;20,60
;;;;"Servicos de Consultoria";;5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";5.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;628.200,00;564.820,00;529.654,48;529.650,58;489.358,83;92,39
;;;;"Despesas de Exercicios Anteriores";;0,00;16.880,00;16.872,46;16.872,46;10.743,00;63,67
;;;;;"SEM APLICACAO";0,00;16.880,00;16.872,46;16.872,46;10.743,00;63,67
;;;;"Outras Despesas Variaveis   Pessoal Civil";;72.800,00;17.540,00;6.065,77;6.065,77;5.289,99;87,21
;;;;;"SEM APLICACAO";72.800,00;17.540,00;6.065,77;6.065,77;5.289,99;87,21
;;;;"Ressarcimento de Despesas de Pessoal Requisitado";;100.000,00;112.840,00;101.420,00;101.416,10;101.416,10;100,00
;;;;;"SEM APLICACAO";100.000,00;112.840,00;101.420,00;101.416,10;101.416,10;100,00
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;455.400,00;417.560,00;405.296,25;405.296,25;371.909,74;91,76
;;;;;"SEM APLICACAO";455.400,00;417.560,00;405.296,25;405.296,25;371.909,74;91,76
;;"DESPESAS DE CAPITAL";;;;819.800,00;167.960,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;819.800,00;167.960,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;648.600,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";648.600,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;168.200,00;167.960,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";168.200,00;167.960,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE SEGURANCA CIDADA E DEFESA CIVIL   A";;;;;4.946.100,00;5.981.322,00;4.013.868,83;4.013.108,83;3.577.482,94;89,13
;;"DESPESAS CORRENTES";;;;4.943.100,00;5.978.322,00;4.013.868,83;4.013.108,83;3.577.482,94;89,13
;;;"OUTRAS DESPESAS CORRENTES";;;138.100,00;307.932,00;206.426,92;205.666,92;105.935,00;51,32
;;;;"Auxilio Alimentacao";;0,00;50.332,00;50.332,00;49.572,00;39.492,00;78,46
;;;;;"SEM APLICACAO";0,00;50.332,00;50.332,00;49.572,00;39.492,00;78,46
;;;;"Despesas de Exercicios Anteriores";;700,00;700,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";700,00;700,00;0,00;0,00;0,00;0,00
;;;;"Diarias   Civil";;2.000,00;2.000,00;1.030,00;1.030,00;1.030,00;100,00
;;;;;"SEM APLICACAO";2.000,00;2.000,00;1.030,00;1.030,00;1.030,00;100,00
;;;;"Indenizacoes e Restituicoes";;0,00;32.050,00;32.023,12;32.023,12;27.954,00;87,29
;;;;;"SEM APLICACAO";0,00;32.050,00;32.023,12;32.023,12;27.954,00;87,29
;;;;"Material de Consumo";;83.000,00;202.500,00;123.041,80;123.041,80;37.459,00;30,44
;;;;;"SEM APLICACAO";83.000,00;202.500,00;123.041,80;123.041,80;37.459,00;30,44
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;48.400,00;16.350,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";48.400,00;16.350,00;0,00;0,00;0,00;0,00
;;;;"Passagens e Despesas com Locomocao";;2.000,00;2.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.000,00;2.000,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;4.805.000,00;5.670.390,00;3.807.441,91;3.807.441,91;3.471.547,94;91,18
;;;;"Outras Despesas Variaveis   Pessoal Civil";;824.400,00;442.400,00;334.593,60;334.593,60;298.662,61;89,26
;;;;;"SEM APLICACAO";824.400,00;442.400,00;334.593,60;334.593,60;298.662,61;89,26
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;3.980.600,00;5.227.990,00;3.472.848,31;3.472.848,31;3.172.885,33;91,36
;;;;;"SEM APLICACAO";3.980.600,00;5.227.990,00;3.472.848,31;3.472.848,31;3.172.885,33;91,36
;;"DESPESAS DE CAPITAL";;;;3.000,00;3.000,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;3.000,00;3.000,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;3.000,00;3.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;3.000,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE SERVICOS PUBLICOS   ADMINISTRACAO D";;;;;8.880.500,00;14.509.491,40;8.078.509,16;8.002.042,35;7.163.466,82;88,67
;;"DESPESAS CORRENTES";;;;8.762.600,00;14.391.591,40;8.078.509,16;8.002.042,35;7.163.466,82;88,67
;;;"OUTRAS DESPESAS CORRENTES";;;6.250.500,00;9.398.801,40;4.660.333,89;4.583.867,08;4.112.812,29;88,25
;;;;"Auxilio Alimentacao";;5.000,00;5.000,00;4.655,00;4.331,00;3.872,00;83,18
;;;;;"SEM APLICACAO";5.000,00;5.000,00;4.655,00;4.331,00;3.872,00;83,18
;;;;"Despesas de Exercicios Anteriores";;13.700,00;13.700,00;4.323,67;4.323,67;4.323,67;100,00
;;;;;"SEM APLICACAO";13.700,00;13.700,00;4.323,67;4.323,67;4.323,67;100,00
;;;;"Diarias   Civil";;1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;;"Material de Consumo";;1.104.100,00;1.022.870,00;243.093,72;203.679,42;203.679,42;83,79
;;;;;"SEM APLICACAO";1.104.100,00;1.022.870,00;243.093,72;203.679,42;203.679,42;83,79
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;5.125.700,00;8.355.231,40;4.408.261,50;4.371.532,99;3.900.937,20;88,49
;;;;;"SEM APLICACAO";5.125.700,00;8.355.231,40;4.408.261,50;4.371.532,99;3.900.937,20;88,49
;;;;"Passagens e Despesas com Locomocao";;1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;1.000,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;2.512.100,00;4.992.790,00;3.418.175,27;3.418.175,27;3.050.654,53;89,25
;;;;"Despesas de Exercicios Anteriores";;0,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outras Despesas Variaveis   Pessoal Civil";;525.900,00;511.530,00;340.055,57;340.055,57;303.238,22;89,17
;;;;;"SEM APLICACAO";525.900,00;511.530,00;340.055,57;340.055,57;303.238,22;89,17
;;;;"Ressarcimento de Despesas de Pessoal Requisitado";;133.600,00;128.000,00;96.294,72;96.294,72;14.435,18;14,99
;;;;;"SEM APLICACAO";133.600,00;128.000,00;96.294,72;96.294,72;14.435,18;14,99
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;1.852.600,00;4.353.260,00;2.981.824,98;2.981.824,98;2.732.981,13;91,65
;;;;;"SEM APLICACAO";1.852.600,00;4.353.260,00;2.981.824,98;2.981.824,98;2.732.981,13;91,65
;;"DESPESAS DE CAPITAL";;;;117.900,00;117.900,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;117.900,00;117.900,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;92.800,00;92.800,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";92.800,00;92.800,00;0,00;0,00;0,00;0,00
;;;;"Indenizacoes e Restituicoes";;25.100,00;25.100,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";25.100,00;25.100,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE TURISMO E CULTURA   ADMINISTRACAO D";;;;;1.701.100,00;2.501.211,40;1.179.433,87;1.175.739,57;1.124.524,53;95,34
;;"DESPESAS CORRENTES";;;;1.689.100,00;2.501.211,40;1.179.433,87;1.175.739,57;1.124.524,53;95,34
;;;"OUTRAS DESPESAS CORRENTES";;;1.024.000,00;1.056.940,00;897.458,10;893.763,80;865.652,50;96,46
;;;;"Despesas de Exercicios Anteriores";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Diarias   Civil";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Indenizacoes e Restituicoes";;500,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";500,00;0,00;0,00;0,00;0,00;0,00
;;;;"Material de Consumo";;14.500,00;1.300,00;1.293,40;1.293,40;0,00;0,00
;;;;;"SEM APLICACAO";14.500,00;1.300,00;1.293,40;1.293,40;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;3.500,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.500,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;1.000.500,00;1.055.640,00;896.164,70;892.470,40;865.652,50;96,60
;;;;;"SEM APLICACAO";1.000.500,00;1.055.640,00;896.164,70;892.470,40;865.652,50;96,60
;;;;"Passagens e Despesas com Locomocao";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;665.100,00;1.444.271,40;281.975,77;281.975,77;258.872,03;91,81
;;;;"Outras Despesas Variaveis   Pessoal Civil";;25.700,00;111.111,40;24.384,84;24.384,84;21.831,36;89,53
;;;;;"SEM APLICACAO";25.700,00;111.111,40;24.384,84;24.384,84;21.831,36;89,53
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;639.400,00;1.333.160,00;257.590,93;257.590,93;237.040,67;92,02
;;;;;"SEM APLICACAO";639.400,00;1.333.160,00;257.590,93;257.590,93;237.040,67;92,02
;;"DESPESAS DE CAPITAL";;;;12.000,00;0,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;12.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;12.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";12.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA ESPECIAL DE POLITICAS PARA AS MULHERES";;;;;556.100,00;754.770,00;547.903,72;497.134,16;451.165,67;82,34
;;"DESPESAS CORRENTES";;;;546.100,00;754.770,00;547.903,72;497.134,16;451.165,67;82,34
;;;"OUTRAS DESPESAS CORRENTES";;;202.800,00;419.210,00;289.884,89;239.745,33;213.278,84;73,57
;;;;"Despesas de Exercicios Anteriores";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Diarias   Civil";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Material de Consumo";;41.500,00;58.630,00;1.803,50;1.803,50;0,00;0,00
;;;;;"SEM APLICACAO";41.500,00;58.630,00;1.803,50;1.803,50;0,00;0,00
;;;;"Material de Distribuicao Gratuita";;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Obrigacoes Tributarias e Contributivas";;200,00;520,00;510,77;510,77;510,77;100,00
;;;;;"SEM APLICACAO";200,00;520,00;510,77;510,77;510,77;100,00
;;;;"Outros Auxilios Financeiros a Pessoas Fisicas";;5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;25.000,00;24.590,00;24.588,04;23.616,14;14.838,04;60,35
;;;;;"SEM APLICACAO";25.000,00;24.590,00;24.588,04;23.616,14;14.838,04;60,35
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;104.100,00;300.470,00;262.982,58;213.814,92;197.930,03;75,26
;;;;;"SEM APLICACAO";104.100,00;300.470,00;262.982,58;213.814,92;197.930,03;75,26
;;;;"Passagens e Despesas com Locomocao";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;0,00;35.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;35.000,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;343.300,00;335.560,00;258.018,83;257.388,83;237.886,83;92,20
;;;;"Contratacao por Tempo Determinado";;86.600,00;86.600,00;39.466,66;39.466,66;36.506,66;92,50
;;;;;"SEM APLICACAO";86.600,00;86.600,00;39.466,66;39.466,66;36.506,66;92,50
;;;;"Outras Despesas Variaveis   Pessoal Civil";;5.800,00;7.060,00;7.057,84;6.427,84;6.427,84;91,07
;;;;;"SEM APLICACAO";5.800,00;7.060,00;7.057,84;6.427,84;6.427,84;91,07
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;250.900,00;241.900,00;211.494,33;211.494,33;194.952,33;92,18
;;;;;"SEM APLICACAO";250.900,00;241.900,00;211.494,33;211.494,33;194.952,33;92,18
;;"DESPESAS DE CAPITAL";;;;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;"INVESTIMENTOS";;;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";10.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA EXECUTIVA DE ESPORTE E JUVENTUDE";;;;;161.700,00;2.455.460,00;1.613.415,00;1.608.175,00;1.265.645,00;78,45
;;"DESPESAS CORRENTES";;;;161.700,00;2.455.460,00;1.613.415,00;1.608.175,00;1.265.645,00;78,45
;;;"OUTRAS DESPESAS CORRENTES";;;161.700,00;2.455.460,00;1.613.415,00;1.608.175,00;1.265.645,00;78,45
;;;;"Material de Consumo";;1.100,00;500,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.100,00;500,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;1.100,00;500,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.100,00;500,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;159.500,00;2.454.460,00;1.613.415,00;1.608.175,00;1.265.645,00;78,45
;;;;;"SEM APLICACAO";159.500,00;2.454.460,00;1.613.415,00;1.608.175,00;1.265.645,00;78,45
;"SECRETARIA MUNICIPAL  DE SAUDE   ADMINISTRACAO DI";;;;;1.000,00;400,00;0,00;0,00;0,00;0,00
;;"DESPESAS CORRENTES";;;;1.000,00;400,00;0,00;0,00;0,00;0,00
;;;"OUTRAS DESPESAS CORRENTES";;;600,00;0,00;0,00;0,00;0,00;0,00
;;;;"Indenizacoes e Restituicoes";;300,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";300,00;0,00;0,00;0,00;0,00;0,00
;;;;"Material de Consumo";;300,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";300,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;400,00;400,00;0,00;0,00;0,00;0,00
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;400,00;400,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";400,00;400,00;0,00;0,00;0,00;0,00
