Função;Subfunção;Programa;Projeto/Atividade/Operações Especiais;Ação;Dotação Inicial;Dotação Atualizada;Empenhado (E);Liquidado;Pago (P);P/E
;;;;"APOIO AS ACOES DE SEGURANCA CIDADA MUNICIPAL";342.000,00;111.320,00;111.312,00;111.312,00;111.312,00;100,00
"Trabalho";;;;;50.000,00;0,00;0,00;0,00;0,00;0,00
;"Fomento ao Trabalho";;;;50.000,00;0,00;0,00;0,00;0,00;0,00
;;"ESTIMULO AO DESENVOLVIMENTO ECONOMICO DO MUNICIPIO";;;50.000,00;0,00;0,00;0,00;0,00;0,00
;;;"APOIO A GERACAO DE EMPREGO E RENDA DO MUNICIPIO";;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"APOIO A GERACAO DE EMPREGO E RENDA DO MUNICIPIO";20.000,00;0,00;0,00;0,00;0,00;0,00
;;;"APOIO A IMPLANTACAO DE DISTRITO INDUSTRIAL";;30.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"APOIO A IMPLANTACAO DE DISTRITO INDUSTRIAL";30.000,00;0,00;0,00;0,00;0,00;0,00
"Transporte";;;;;7.082.000,00;10.817.444,00;10.817.377,96;10.816.689,29;9.653.426,38;89,24
;"Administracao Geral";;;;1.918.000,00;2.585.456,20;2.585.426,56;2.584.737,89;2.141.901,82;82,85
;;"APOIO ADMINISTRATIVO AS ACOES DE SECRETARIA DA DESENVOLVIMENTO DE MOBILIDADE E TRANSPORTE";;;1.634.000,00;2.103.176,20;2.103.161,15;2.102.472,48;1.703.857,71;81,01
;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE MOBILIDADE E ADMINISTRACAO DAS REGIONAIS";;1.634.000,00;2.103.176,20;2.103.161,15;2.102.472,48;1.703.857,71;81,01
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE MOBILIDADE E ADMINISTRACAO DAS REGIONAIS";1.634.000,00;2.103.176,20;2.103.161,15;2.102.472,48;1.703.857,71;81,01
;;"GESTAO DAS POLITICAS DE MOBILIDADE E TRANSPORTE DO MUNICIPIO";;;284.000,00;482.280,00;482.265,41;482.265,41;438.044,11;90,83
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE MOBILIDADE E ADMINISTRACAO DAS REGIONAIS";;284.000,00;482.280,00;482.265,41;482.265,41;438.044,11;90,83
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE MOBILIDADE E ADMINISTRACAO DAS REGIONAIS";284.000,00;482.280,00;482.265,41;482.265,41;438.044,11;90,83
;"Planejamento e Orcamento";;;;14.000,00;0,00;0,00;0,00;0,00;0,00
;;"GESTAO DAS POLITICAS DE MOBILIDADE E TRANSPORTE DO MUNICIPIO";;;14.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS ACOES DA SECRETARIA DE MOBILIDADE E ADMINISTRACAO DAS REGIONAIS";;14.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS ACOES DA SECRETARIA DE MOBILIDADE E ADMINISTRACAO DAS REGIONAIS";14.000,00;0,00;0,00;0,00;0,00;0,00
;"Transporte Rodoviario";;;;5.150.000,00;8.231.987,80;8.231.951,40;8.231.951,40;7.511.524,56;91,25
;;"FISCALIZACAO E CONTROLE DO TRAFEGO URBANO";;;5.050.000,00;8.217.187,80;8.217.151,40;8.217.151,40;7.511.524,56;91,41
;;;"SERVICO DE CONTROLE E SEGURANCA DE TRAFEGO URBANO";;5.050.000,00;8.217.187,80;8.217.151,40;8.217.151,40;7.511.524,56;91,41
;;;;"SERVICO DE CONTROLE E SEGURANCA DE TRAFEGO URBANO";5.050.000,00;8.217.187,80;8.217.151,40;8.217.151,40;7.511.524,56;91,41
;;"GESTAO DO TRANSITO E DO TRANSPORTE MUNICIPAL";;;100.000,00;14.800,00;14.800,00;14.800,00;0,00;0,00
;;;"IMPLEMENTACAO DO PLANO MUNICIPAL DE CIRCULACAO E DO SISTEMA DE TRANSPORTE MUNICIPAL DE PASSAGEIROS";;100.000,00;14.800,00;14.800,00;14.800,00;0,00;0,00
;;;;"IMPLEMENTACAO DO PLANO MUNICIPAL DE CIRCULACAO E DO SISTEMA DE TRANSPORTE MUNICIPAL DE PASSAGEIROS";100.000,00;14.800,00;14.800,00;14.800,00;0,00;0,00
"Urbanismo";;;;;84.321.200,00;103.846.758,00;76.806.084,99;70.410.032,02;67.973.078,57;88,50
;"Administracao Geral";;;;9.766.900,00;9.725.798,00;9.717.173,26;9.697.673,26;8.946.934,05;92,07
;;"APOIO ADMINISTRATIVO AS ACOES DE SECRETARIA DE INFRAESTRUTURA";;;5.169.800,00;4.814.263,00;4.811.689,78;4.811.689,78;4.448.708,21;92,46
;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE INFRAESTRUTURA  SERVICOS PUBLICOS E MEIO AMBIENTE";;5.169.800,00;4.814.263,00;4.811.689,78;4.811.689,78;4.448.708,21;92,46
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE INFRAESTRUTURA  SERVICOS PUBLICOS E MEIO AMBIENTE";5.169.800,00;4.814.263,00;4.811.689,78;4.811.689,78;4.448.708,21;92,46
;;"APOIO ADMINISTRATIVO AS ACOES DE SECRETARIA DESENVOLVIMENTO URBANO";;;3.023.300,00;3.364.855,00;3.364.835,86;3.345.335,86;3.077.210,06;91,45
;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO";;3.023.300,00;3.364.855,00;3.364.835,86;3.345.335,86;3.077.210,06;91,45
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO";3.023.300,00;3.364.855,00;3.364.835,86;3.345.335,86;3.077.210,06;91,45
;;"CIDADE ILUMINADA";;;7.000,00;6.990,00;990,00;990,00;990,00;100,00
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FUNDO MUNICIPAL DE ILUMINACAO PUBLICA";;7.000,00;6.990,00;990,00;990,00;990,00;100,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FUNDO MUNICIPAL DE ILUMINACAO PUBLICA";7.000,00;6.990,00;990,00;990,00;990,00;100,00
;;"GESTAO DA POLITICA DE ACAO SECRETARIA DE INFRAESTRUTURA";;;1.185.700,00;1.218.280,00;1.218.274,62;1.218.274,62;1.123.698,78;92,24
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE INFRAESTRUTURA  SERVICOS PUBLICOS E MEIO AMBIENTE";;1.185.700,00;1.218.280,00;1.218.274,62;1.218.274,62;1.123.698,78;92,24
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE INFRAESTRUTURA  SERVICOS PUBLICOS E MEIO AMBIENTE";1.185.700,00;1.218.280,00;1.218.274,62;1.218.274,62;1.123.698,78;92,24
;;"GESTAO DAS POLITICAS DE DESENVOLVIMENTO URBANO E HABITACAO";;;381.100,00;321.410,00;321.383,00;321.383,00;296.327,00;92,20
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO";;381.100,00;321.410,00;321.383,00;321.383,00;296.327,00;92,20
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO";381.100,00;321.410,00;321.383,00;321.383,00;296.327,00;92,20
;"Infra Estrutura Urbana";;;;36.213.500,00;54.755.633,00;28.136.111,59;24.657.706,60;24.310.190,83;86,40
;;"CIDADE ILUMINADA";;;17.379.000,00;17.858.540,00;17.843.864,29;16.371.530,44;16.362.866,88;91,70
;;;"AMPLIACAO DA REDE DE ILUMINACAO PUBLICA";;2.000.000,00;50.500,00;50.496,93;50.496,93;50.496,93;100,00
;;;;"AMPLIACAO DA REDE DE ILUMINACAO PUBLICA";2.000.000,00;50.500,00;50.496,93;50.496,93;50.496,93;100,00
;;;"GESTAO DOS SERVICOS DE ILUMINACAO PUBLICA";;15.379.000,00;17.808.040,00;17.793.367,36;16.321.033,51;16.312.369,95;91,68
;;;;"GESTAO DOS SERVICOS DE ILUMINACAO PUBLICA";15.379.000,00;17.808.040,00;17.793.367,36;16.321.033,51;16.312.369,95;91,68
;;"MELHORIA DA MALHA VIARIA MUNICIPAL";;;15.324.500,00;32.236.483,00;8.520.010,35;7.602.748,20;7.405.574,84;86,92
;;;"MELHORIA DA REDE VIARIA MUNICIPAL";;15.324.500,00;32.236.483,00;8.520.010,35;7.602.748,20;7.405.574,84;86,92
;;;;"MELHORIA DA REDE VIARIA MUNICIPAL";15.324.500,00;32.236.483,00;8.520.010,35;7.602.748,20;7.405.574,84;86,92
;;"MELHORIA DE MORADIA PARA A POPULACAO DE BAIXA RENDA";;;3.350.000,00;4.610.610,00;1.772.236,95;683.427,96;541.749,11;30,57
;;;"URBANIZACAO DE ASSENTAMENTOS PRECARIOS";;3.350.000,00;4.610.610,00;1.772.236,95;683.427,96;541.749,11;30,57
;;;;"URBANIZACAO DE ASSENTAMENTOS PRECARIOS";3.350.000,00;4.610.610,00;1.772.236,95;683.427,96;541.749,11;30,57
;;"VALORIZACAO DA ORLA DO PAULISTA";;;160.000,00;50.000,00;0,00;0,00;0,00;0,00
;;;"PROJETO ORLA";;160.000,00;50.000,00;0,00;0,00;0,00;0,00
;;;;"PROJETO ORLA";160.000,00;50.000,00;0,00;0,00;0,00;0,00
;"Ordenamento Territorial";;;;2.126.000,00;2.291.665,00;1.880.214,59;1.061.339,96;997.596,75;53,06
;;"FORTALECIMENTO DAS ACOES DE DESENVOLVIMENTO URBANO";;;2.126.000,00;2.291.665,00;1.880.214,59;1.061.339,96;997.596,75;53,06
;;;"ACOES DE CONTROLE DO DESENVOLVIMENTO URBANO";;532.000,00;663.610,00;663.597,05;630.349,06;599.573,25;90,35
;;;;"ACOES DE CONTROLE DO DESENVOLVIMENTO URBANO";532.000,00;663.610,00;663.597,05;630.349,06;599.573,25;90,35
;;;"COORDENACAO E ELABORACAO DE PLANOS  PROJETOS E ORCAMENTOS";;157.000,00;157.590,00;157.580,87;157.580,87;145.313,47;92,22
;;;;"COORDENACAO E ELABORACAO DE PLANOS  PROJETOS E ORCAMENTOS";157.000,00;157.590,00;157.580,87;157.580,87;145.313,47;92,22
;;;"FORTALECIMENTO DO CONTROLE URBANO   PMAT";;5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"FORTALECIMENTO DO CONTROLE URBANO   PMAT";5.000,00;0,00;0,00;0,00;0,00;0,00
;;;"GESTAO DO CADASTRO TECNICO MUNICIPAL";;216.000,00;287.290,00;287.286,67;273.410,03;252.710,03;87,96
;;;;"GESTAO DO CADASTRO TECNICO MUNICIPAL";216.000,00;287.290,00;287.286,67;273.410,03;252.710,03;87,96
;;;"IMPLEMENTACAO DO CADASTRO TECINO MUNICIPAL   PMAT";;1.211.000,00;1.178.175,00;771.750,00;0,00;0,00;0,00
;;;;"IMPLEMENTACAO DO CADASTRO TECINO MUNICIPAL   PMAT";1.211.000,00;1.178.175,00;771.750,00;0,00;0,00;0,00
;;;"MELHORIA DAS ACOES DE CONTROLE URBANO  PMAT";;5.000,00;5.000,00;0,00;0,00;0,00;0,00
;;;;"MELHORIA DAS ACOES DE CONTROLE URBANO  PMAT";5.000,00;5.000,00;0,00;0,00;0,00;0,00
;"Planejamento e Orcamento";;;;1.041.000,00;874.327,00;874.303,97;874.303,97;808.431,95;92,47
;;"GESTAO DA POLITICA DE ACAO SECRETARIA DE INFRAESTRUTURA";;;1.041.000,00;874.327,00;874.303,97;874.303,97;808.431,95;92,47
;;;"COORDENACAO E ELABORACAO DE PLANOS E PROJETOS ESPECIAIS";;840.000,00;712.720,00;712.710,58;712.710,58;659.308,11;92,51
;;;;"COORDENACAO E ELABORACAO DE PLANOS E PROJETOS ESPECIAIS";840.000,00;712.720,00;712.710,58;712.710,58;659.308,11;92,51
;;;"PLANEJAMENTO  ORCAMENTARIO E MONITORAMENTE DAS ACOES DA SECRETARIA DE INFRAESTRUTURA  SERVICOS PUBLICOS E MEIO AMBIENTE";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"PLANEJAMENTO  ORCAMENTARIO E MONITORAMENTE DAS ACOES DA SECRETARIA DE INFRAESTRUTURA  SERVICOS PUBLICOS E MEIO AMBIENTE";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;"SUPERVISAO E ELABORACAO DE PROJETOS DE OBRAS DA INFRAESTRUTURA DO MUNICIPIO";;198.000,00;161.607,00;161.593,39;161.593,39;149.123,84;92,28
;;;;"SUPERVISAO E ELABORACAO DE PROJETOS DE OBRAS DA INFRAESTRUTURA DO MUNICIPIO";198.000,00;161.607,00;161.593,39;161.593,39;149.123,84;92,28
;"Servicos Urbanos";;;;35.173.800,00;36.199.335,00;36.198.281,58;34.119.008,23;32.909.924,99;90,92
;;"DRENAGEM URBANA";;;3.442.000,00;2.950.740,00;2.950.725,34;2.950.725,34;2.950.725,34;100,00
;;;"FABRICACAO DE PRE MOLDADOS DE CIMENTO";;40.000,00;48.180,00;48.173,80;48.173,80;48.173,80;100,00
;;;;"FABRICACAO DE PRE MOLDADOS DE CIMENTO";40.000,00;48.180,00;48.173,80;48.173,80;48.173,80;100,00
;;;"LIMPEZA E CONSERVACAO DE CANAIS E GALERIAS";;3.402.000,00;2.902.560,00;2.902.551,54;2.902.551,54;2.902.551,54;100,00
;;;;"LIMPEZA E CONSERVACAO DE CANAIS E GALERIAS";3.402.000,00;2.902.560,00;2.902.551,54;2.902.551,54;2.902.551,54;100,00
;;"MELHORIA DA MALHA VIARIA MUNICIPAL";;;180.000,00;43.335,00;43.327,64;39.845,26;39.845,26;91,96
;;;"CONSERVACAO DE VIAS URBANAS";;180.000,00;43.335,00;43.327,64;39.845,26;39.845,26;91,96
;;;;"CONSERVACAO DE VIAS URBANAS";180.000,00;43.335,00;43.327,64;39.845,26;39.845,26;91,96
;;"MELHORIA DO PAISAGISMO URBANO";;;123.100,00;0,00;0,00;0,00;0,00;0,00
;;;"CONSERVACAO DE PRACAS E AREAS DE LAZER";;123.100,00;0,00;0,00;0,00;0,00;0,00
;;;;"CONSERVACAO DE PRACAS E AREAS DE LAZER";123.100,00;0,00;0,00;0,00;0,00;0,00
;;"MELHORIA DOS CEMITERIOS";;;36.600,00;0,00;0,00;0,00;0,00;0,00
;;;"MANUTENCAO E CONSERVACAO DOS CEMITERIOS";;36.600,00;0,00;0,00;0,00;0,00;0,00
;;;;"MANUTENCAO E CONSERVACAO DOS CEMITERIOS";36.600,00;0,00;0,00;0,00;0,00;0,00
;;"OTIMIZACAO DAS FEIRAS E MERCADOS PUBLICOS";;;1.701.000,00;911.280,00;910.372,66;910.372,66;910.372,66;100,00
;;;"CONSTRUCAO REFORMA DE MERCADOS E ESTRUTURACAO FISICA DE FEIRAS PUBLICAS";;1.701.000,00;911.280,00;910.372,66;910.372,66;910.372,66;100,00
;;;;"CONSTRUCAO REFORMA DE MERCADOS E ESTRUTURACAO FISICA DE FEIRAS PUBLICAS";1.701.000,00;911.280,00;910.372,66;910.372,66;910.372,66;100,00
;;"PROMOCAO DOS SERVICOS DE LIMPEZA URBANA";;;27.810.000,00;30.657.870,00;30.657.751,73;28.606.178,34;27.678.787,74;90,28
;;;"MANUTENCAO DE VEICULOS  MAQUINAS E EQUIPAMENTOS";;210.000,00;643.100,00;643.080,74;643.080,74;643.080,74;100,00
;;;;"MANUTENCAO DE VEICULOS  MAQUINAS E EQUIPAMENTOS";210.000,00;643.100,00;643.080,74;643.080,74;643.080,74;100,00
;;;"MANUTENCAO DO ATERRO SANITARIO NORTE";;2.600.000,00;3.927.370,00;3.927.360,36;3.457.436,31;3.143.436,30;80,04
;;;;"MANUTENCAO DO ATERRO SANITARIO NORTE";2.600.000,00;3.927.370,00;3.927.360,36;3.457.436,31;3.143.436,30;80,04
;;;"MANUTENCAO DOS SERVICOS DE COLETA DE LIXO E LIMPEZA URBANA";;25.000.000,00;26.087.400,00;26.087.310,63;24.505.661,29;23.892.270,70;91,59
;;;;"MANUTENCAO DOS SERVICOS DE COLETA DE LIXO E LIMPEZA URBANA";25.000.000,00;26.087.400,00;26.087.310,63;24.505.661,29;23.892.270,70;91,59
;;"SERVICOS URBANOS SUSTENTAVEIS";;;1.881.100,00;1.636.110,00;1.636.104,21;1.611.886,63;1.330.193,99;81,30
;;;"APOIO AS ACOES DE SERVICOS URBANOS";;1.881.100,00;1.636.110,00;1.636.104,21;1.611.886,63;1.330.193,99;81,30
;;;;"APOIO AS ACOES DE SERVICOS URBANOS";1.881.100,00;1.636.110,00;1.636.104,21;1.611.886,63;1.330.193,99;81,30
